CUPS;FECHA MEDIDA;TIPO MEDIDA;PERIODO;CONSUMO
ES0339000001000026XT;31/08/2015;Activa;2;1722
ES0339000001000026XT;31/08/2015;Potencia;1;7
ES0339000001000026XT;31/08/2015;Potencia;2;6
ES0339000001000026XT;31/08/2015;Reactiva;1;0
ES0339000001000026XT;31/08/2015;Reactiva;2;0
ES0339000001000026XT;31/07/2015;Activa;1;196
ES0339000001000026XT;31/07/2015;Activa;2;1665
ES0339000001000026XT;31/07/2015;Potencia;1;7
ES0339000001000026XT;31/07/2015;Potencia;2;8
ES0339000001000026XT;31/07/2015;Reactiva;1;0
ES0339000001000026XT;31/07/2015;Reactiva;2;0
ES0339000001000026XT;30/06/2015;Activa;1;181
ES0339000001000026XT;30/06/2015;Activa;2;1530
ES0339000001000026XT;30/06/2015;Potencia;1;7
ES0339000001000026XT;30/06/2015;Potencia;2;6
ES0339000001000026XT;30/06/2015;Reactiva;1;0
ES0339000001000026XT;30/06/2015;Reactiva;2;0
ES0339000001000026XT;31/05/2015;Activa;1;257
ES0339000001000026XT;31/05/2015;Activa;2;1636
ES0339000001000026XT;31/05/2015;Potencia;1;7
ES0339000001000026XT;31/05/2015;Potencia;2;6
ES0339000001000026XT;31/05/2015;Reactiva;1;0
ES0339000001000026XT;31/05/2015;Reactiva;2;0
ES0339000001000026XT;30/04/2015;Activa;1;358
ES0339000001000026XT;30/04/2015;Activa;2;1775
ES0339000001000026XT;30/04/2015;Potencia;1;7
ES0339000001000026XT;30/04/2015;Potencia;2;7
ES0339000001000026XT;30/04/2015;Reactiva;1;0
ES0339000001000026XT;30/04/2015;Reactiva;2;0
ES0339000001000026XT;31/03/2015;Activa;1;485
ES0339000001000026XT;31/03/2015;Activa;2;2029
ES0339000001000026XT;31/03/2015;Potencia;1;7
ES0339000001000026XT;31/03/2015;Potencia;2;7
ES0339000001000026XT;31/03/2015;Reactiva;1;0
ES0339000001000026XT;31/03/2015;Reactiva;2;0
ES0339000001000026XT;28/02/2015;Activa;1;563
ES0339000001000026XT;28/02/2015;Activa;2;2072
ES0339000001000026XT;28/02/2015;Potencia;1;8
ES0339000001000026XT;28/02/2015;Potencia;2;7
ES0339000001000026XT;28/02/2015;Reactiva;1;0
ES0339000001000026XT;28/02/2015;Reactiva;2;0
ES0339000001000026XT;31/01/2015;Activa;1;793
ES0339000001000026XT;31/01/2015;Activa;2;2551
ES0339000001000026XT;31/01/2015;Potencia;1;8
ES0339000001000026XT;31/01/2015;Potencia;2;8
ES0339000001000026XT;31/01/2015;Reactiva;1;0
ES0339000001000026XT;31/01/2015;Reactiva;2;0
ES0339000001000026XT;31/12/2014;Activa;1;836
ES0339000001000026XT;31/12/2014;Activa;2;2351
ES0339000001000026XT;31/12/2014;Potencia;1;8
ES0339000001000026XT;31/12/2014;Potencia;2;10
ES0339000001000026XT;31/12/2014;Reactiva;1;0
ES0339000001000026XT;31/12/2014;Reactiva;2;0
ES0339000001000026XT;30/11/2014;Activa;1;747
ES0339000001000026XT;30/11/2014;Activa;2;2058
ES0339000001000026XT;30/11/2014;Potencia;1;7
ES0339000001000026XT;30/11/2014;Potencia;2;7
ES0339000001000026XT;30/11/2014;Reactiva;1;0
ES0339000001000026XT;30/11/2014;Reactiva;2;0
ES0339000001000026XT;31/10/2014;Activa;1;635
ES0339000001000026XT;31/10/2014;Activa;2;1955
ES0339000001000026XT;31/10/2014;Potencia;1;7
ES0339000001000026XT;31/10/2014;Potencia;2;6
ES0339000001000026XT;31/10/2014;Reactiva;1;0
ES0339000001000026XT;31/10/2014;Reactiva;2;0
ES0339000001000026XT;30/09/2014;Activa;1;461
ES0339000001000026XT;30/09/2014;Activa;2;1805
ES0339000001000026XT;30/09/2014;Potencia;1;7
ES0339000001000026XT;30/09/2014;Potencia;2;7
ES0339000001000026XT;30/09/2014;Reactiva;1;0
ES0339000001000026XT;30/09/2014;Reactiva;2;0
ES0339000001000026XT;31/08/2014;Activa;1;316
ES0339000001000026XT;31/08/2014;Activa;2;1822
ES0339000001000026XT;31/08/2014;Potencia;1;7
ES0339000001000026XT;31/08/2014;Potencia;2;7
ES0339000001000026XT;31/08/2014;Reactiva;1;0
ES0339000001000026XT;31/08/2014;Reactiva;2;0
ES0339000001000026XT;31/07/2014;Activa;1;220
ES0339000001000026XT;31/07/2014;Activa;2;1746
ES0339000001000026XT;31/07/2014;Potencia;1;7
ES0339000001000026XT;31/07/2014;Potencia;2;7
ES0339000001000026XT;31/07/2014;Reactiva;1;0
ES0339000001000026XT;31/07/2014;Reactiva;2;0
ES0339000001000026XT;30/06/2014;Activa;1;209
ES0339000001000026XT;30/06/2014;Activa;2;1646
ES0339000001000026XT;30/06/2014;Potencia;1;7
ES0339000001000026XT;30/06/2014;Potencia;2;7
ES0339000001000026XT;30/06/2014;Reactiva;1;0
ES0339000001000026XT;30/06/2014;Reactiva;2;0
ES0339000001000026XT;31/05/2014;Activa;1;290
ES0339000001000026XT;31/05/2014;Activa;2;1753
ES0339000001000026XT;31/05/2014;Potencia;1;7
ES0339000001000026XT;31/05/2014;Potencia;2;7
ES0339000001000026XT;31/05/2014;Reactiva;1;0
ES0339000001000026XT;31/05/2014;Reactiva;2;0
ES0339000001000026XT;30/04/2014;Activa;1;377
ES0339000001000026XT;30/04/2014;Activa;2;1801
ES0339000001000026XT;30/04/2014;Potencia;1;7
ES0339000001000026XT;30/04/2014;Potencia;2;7
ES0339000001000026XT;30/04/2014;Reactiva;1;0
ES0339000001000026XT;30/04/2014;Reactiva;2;0
ES0339000001000026XT;31/03/2014;Activa;1;496
ES0339000001000026XT;31/03/2014;Activa;2;2027
ES0339000001000026XT;31/03/2014;Potencia;1;7
ES0339000001000026XT;31/03/2014;Potencia;2;8
ES0339000001000026XT;31/03/2014;Reactiva;1;0
ES0339000001000026XT;31/03/2014;Reactiva;2;0
ES0339000001000026XT;28/02/2014;Activa;1;535
ES0339000001000026XT;28/02/2014;Activa;2;1924
ES0339000001000026XT;28/02/2014;Potencia;1;7
ES0339000001000026XT;28/02/2014;Potencia;2;7
ES0339000001000026XT;28/02/2014;Reactiva;1;0
ES0339000001000026XT;28/02/2014;Reactiva;2;0
ES0339000001000026XT;31/01/2014;Activa;1;676
ES0339000001000026XT;31/01/2014;Activa;2;2177
ES0339000001000026XT;31/01/2014;Potencia;1;7
ES0339000001000026XT;31/01/2014;Potencia;2;7
ES0339000001000026XT;31/01/2014;Reactiva;1;0
ES0339000001000026XT;31/01/2014;Reactiva;2;0
ES0339000001000026XT;31/12/2013;Activa;1;793
ES0339000001000026XT;31/12/2013;Activa;2;2257
ES0339000001000026XT;31/12/2013;Potencia;1;8
ES0339000001000026XT;31/12/2013;Potencia;2;7
ES0339000001000026XT;31/12/2013;Reactiva;1;0
ES0339000001000026XT;31/12/2013;Reactiva;2;0
ES0339000001000026XT;30/11/2013;Activa;1;742
ES0339000001000026XT;30/11/2013;Activa;2;2052
ES0339000001000026XT;30/11/2013;Potencia;1;7
ES0339000001000026XT;30/11/2013;Potencia;2;7
ES0339000001000026XT;30/11/2013;Reactiva;1;0
ES0339000001000026XT;30/11/2013;Reactiva;2;0
ES0339000001000029XA;30/09/2015;Activa;1;2407
ES0339000001000029XA;30/09/2015;Potencia;1;0
ES0339000001000029XA;30/09/2015;Reactiva;1;0
ES0339000001000029XA;31/08/2015;Activa;1;2204
ES0339000001000029XA;31/08/2015;Potencia;1;0
ES0339000001000029XA;31/08/2015;Reactiva;1;0
ES0339000001000029XA;31/07/2015;Activa;1;1949
ES0339000001000029XA;31/07/2015;Potencia;1;0
ES0339000001000029XA;31/07/2015;Reactiva;1;0
ES0339000001000029XA;30/06/2015;Activa;1;1850
ES0339000001000029XA;30/06/2015;Potencia;1;0
ES0339000001000029XA;30/06/2015;Reactiva;1;0
ES0339000001000029XA;31/05/2015;Activa;1;2262
ES0339000001000029XA;31/05/2015;Potencia;1;0
ES0339000001000029XA;31/05/2015;Reactiva;1;0
ES0339000001000029XA;30/04/2015;Activa;1;2341
ES0339000001000029XA;30/04/2015;Potencia;1;0
ES0339000001000029XA;30/04/2015;Reactiva;1;0
ES0339000001000029XA;31/03/2015;Activa;1;2668
ES0339000001000029XA;31/03/2015;Potencia;1;0
ES0339000001000029XA;31/03/2015;Reactiva;1;0
ES0339000001000029XA;28/02/2015;Activa;1;2820
ES0339000001000029XA;28/02/2015;Potencia;1;0
ES0339000001000029XA;28/02/2015;Reactiva;1;0
ES0339000001000029XA;31/01/2015;Activa;1;2871
ES0339000001000029XA;31/01/2015;Potencia;1;0
ES0339000001000029XA;31/01/2015;Reactiva;1;0
ES0339000001000029XA;31/12/2014;Activa;1;2727
ES0339000001000029XA;31/12/2014;Potencia;1;0
ES0339000001000029XA;31/12/2014;Reactiva;1;0
ES0339000001000029XA;30/11/2014;Activa;1;2496
ES0339000001000029XA;30/11/2014;Potencia;1;0
ES0339000001000029XA;30/11/2014;Reactiva;1;0
ES0339000001000029XA;31/10/2014;Activa;1;2518
ES0339000001000029XA;31/10/2014;Potencia;1;0
ES0339000001000029XA;31/10/2014;Reactiva;1;0
ES0339000001000029XA;30/09/2014;Activa;1;2215
ES0339000001000029XA;30/09/2014;Potencia;1;0
ES0339000001000029XA;30/09/2014;Reactiva;1;0
ES0339000001000029XA;31/08/2014;Activa;1;1851
ES0339000001000029XA;31/08/2014;Potencia;1;0
ES0339000001000029XA;31/08/2014;Reactiva;1;0
ES0339000001000029XA;31/07/2014;Activa;1;1707
ES0339000001000029XA;31/07/2014;Potencia;1;0
ES0339000001000029XA;31/07/2014;Reactiva;1;0
ES0339000001000029XA;30/06/2014;Activa;1;1744
ES0339000001000029XA;30/06/2014;Potencia;1;0
ES0339000001000029XA;30/06/2014;Reactiva;1;0
ES0339000001000029XA;31/05/2014;Activa;1;2102
ES0339000001000029XA;31/05/2014;Potencia;1;0
ES0339000001000029XA;31/05/2014;Reactiva;1;0
ES0339000001000029XA;30/04/2014;Activa;1;2258
ES0339000001000029XA;30/04/2014;Potencia;1;0
ES0339000001000029XA;30/04/2014;Reactiva;1;0
ES0339000001000029XA;31/03/2014;Activa;1;2502
ES0339000001000029XA;31/03/2014;Potencia;1;0
ES0339000001000029XA;31/03/2014;Reactiva;1;0
ES0339000001000029XA;28/02/2014;Activa;1;2443
ES0339000001000029XA;28/02/2014;Potencia;1;0
ES0339000001000029XA;28/02/2014;Reactiva;1;0
ES0339000001000029XA;31/01/2014;Activa;1;2471
ES0339000001000029XA;31/01/2014;Potencia;1;0
ES0339000001000029XA;31/01/2014;Reactiva;1;0
ES0339000001000029XA;31/12/2013;Activa;1;2532
ES0339000001000029XA;31/12/2013;Potencia;1;0
ES0339000001000029XA;31/12/2013;Reactiva;1;0
ES0339000001000029XA;30/11/2013;Activa;1;2525
ES0339000001000029XA;30/11/2013;Potencia;1;0
ES0339000001000029XA;30/11/2013;Reactiva;1;0
ES0339000001000031XM;30/09/2015;Activa;1;93
ES0339000001000031XM;30/09/2015;Activa;2;239
ES0339000001000031XM;30/09/2015;Potencia;1;1
ES0339000001000031XM;30/09/2015;Potencia;2;1
ES0339000001000031XM;30/09/2015;Reactiva;1;0
ES0339000001000031XM;30/09/2015;Reactiva;2;0
ES0339000001000031XM;31/08/2015;Activa;1;69
ES0339000001000031XM;31/08/2015;Activa;2;229
ES0339000001000031XM;31/08/2015;Potencia;1;1
ES0339000001000031XM;31/08/2015;Potencia;2;1
ES0339000001000031XM;31/08/2015;Reactiva;1;0
ES0339000001000031XM;31/08/2015;Reactiva;2;0
ES0339000001000031XM;31/07/2015;Activa;1;51
ES0339000001000031XM;31/07/2015;Activa;2;229
ES0339000001000031XM;31/07/2015;Potencia;1;1
ES0339000001000031XM;31/07/2015;Potencia;2;1
ES0339000001000031XM;31/07/2015;Reactiva;1;0
ES0339000001000031XM;31/07/2015;Reactiva;2;0
ES0339000001000031XM;30/06/2015;Activa;1;47
ES0339000001000031XM;30/06/2015;Activa;2;223
ES0339000001000031XM;30/06/2015;Potencia;1;1
ES0339000001000031XM;30/06/2015;Potencia;2;1
ES0339000001000031XM;30/06/2015;Reactiva;1;0
ES0339000001000031XM;30/06/2015;Reactiva;2;0
ES0339000001000031XM;31/05/2015;Activa;1;62
ES0339000001000031XM;31/05/2015;Activa;2;228
ES0339000001000031XM;31/05/2015;Potencia;1;1
ES0339000001000031XM;31/05/2015;Potencia;2;1
ES0339000001000031XM;31/05/2015;Reactiva;1;0
ES0339000001000031XM;31/05/2015;Reactiva;2;0
ES0339000001000031XM;30/04/2015;Activa;1;78
ES0339000001000031XM;30/04/2015;Activa;2;234
ES0339000001000031XM;30/04/2015;Potencia;1;1
ES0339000001000031XM;30/04/2015;Potencia;2;1
ES0339000001000031XM;30/04/2015;Reactiva;1;0
ES0339000001000031XM;30/04/2015;Reactiva;2;0
ES0339000001000031XM;31/03/2015;Activa;1;98
ES0339000001000031XM;31/03/2015;Activa;2;242
ES0339000001000031XM;31/03/2015;Potencia;1;1
ES0339000001000031XM;31/03/2015;Potencia;2;1
ES0339000001000031XM;31/03/2015;Reactiva;1;0
ES0339000001000031XM;31/03/2015;Reactiva;2;0
ES0339000001000031XM;28/02/2015;Activa;1;102
ES0339000001000031XM;28/02/2015;Activa;2;226
ES0339000001000031XM;28/02/2015;Potencia;1;1
ES0339000001000031XM;28/02/2015;Potencia;2;1
ES0339000001000031XM;28/02/2015;Reactiva;1;0
ES0339000001000031XM;28/02/2015;Reactiva;2;0
ES0339000001000031XM;31/01/2015;Activa;1;139
ES0339000001000031XM;31/01/2015;Activa;2;282
ES0339000001000031XM;31/01/2015;Potencia;1;1
ES0339000001000031XM;31/01/2015;Potencia;2;1
ES0339000001000031XM;31/01/2015;Reactiva;1;0
ES0339000001000031XM;31/01/2015;Reactiva;2;0
ES0339000001000031XM;31/12/2014;Activa;1;155
ES0339000001000031XM;31/12/2014;Activa;2;282
ES0339000001000031XM;31/12/2014;Potencia;1;1
ES0339000001000031XM;31/12/2014;Potencia;2;1
ES0339000001000031XM;31/12/2014;Reactiva;1;0
ES0339000001000031XM;31/12/2014;Reactiva;2;0
ES0339000001000031XM;30/11/2014;Activa;1;151
ES0339000001000031XM;30/11/2014;Activa;2;265
ES0339000001000031XM;30/11/2014;Potencia;1;1
ES0339000001000031XM;30/11/2014;Potencia;2;1
ES0339000001000031XM;30/11/2014;Reactiva;1;0
ES0339000001000031XM;30/11/2014;Reactiva;2;0
ES0339000001000031XM;31/10/2014;Activa;1;137
ES0339000001000031XM;31/10/2014;Activa;2;264
ES0339000001000031XM;31/10/2014;Potencia;1;1
ES0339000001000031XM;31/10/2014;Potencia;2;1
ES0339000001000031XM;31/10/2014;Reactiva;1;0
ES0339000001000031XM;31/10/2014;Reactiva;2;0
ES0339000001000031XM;30/09/2014;Activa;1;95
ES0339000001000031XM;30/09/2014;Activa;2;250
ES0339000001000031XM;30/09/2014;Potencia;1;1
ES0339000001000031XM;30/09/2014;Potencia;2;1
ES0339000001000031XM;30/09/2014;Reactiva;1;0
ES0339000001000031XM;30/09/2014;Reactiva;2;0
ES0339000001000031XM;31/08/2014;Activa;1;68
ES0339000001000031XM;31/08/2014;Activa;2;264
ES0339000001000031XM;31/08/2014;Potencia;1;1
ES0339000001000031XM;31/08/2014;Potencia;2;1
ES0339000001000031XM;31/08/2014;Reactiva;1;0
ES0339000001000031XM;31/08/2014;Reactiva;2;0
ES0339000001000031XM;31/07/2014;Activa;1;48
ES0339000001000031XM;31/07/2014;Activa;2;281
ES0339000001000031XM;31/07/2014;Potencia;1;1
ES0339000001000031XM;31/07/2014;Potencia;2;1
ES0339000001000031XM;31/07/2014;Reactiva;1;0
ES0339000001000031XM;31/07/2014;Reactiva;2;0
ES0339000001000031XM;30/06/2014;Activa;1;46
ES0339000001000031XM;30/06/2014;Activa;2;264
ES0339000001000031XM;30/06/2014;Potencia;1;1
ES0339000001000031XM;30/06/2014;Potencia;2;1
ES0339000001000031XM;30/06/2014;Reactiva;1;0
ES0339000001000031XM;30/06/2014;Reactiva;2;0
ES0339000001000031XM;31/05/2014;Activa;1;62
ES0339000001000031XM;31/05/2014;Activa;2;289
ES0339000001000031XM;31/05/2014;Potencia;1;1
ES0339000001000031XM;31/05/2014;Potencia;2;1
ES0339000001000031XM;31/05/2014;Reactiva;1;0
ES0339000001000031XM;31/05/2014;Reactiva;2;0
ES0339000001000031XM;30/04/2014;Activa;1;95
ES0339000001000031XM;30/04/2014;Activa;2;309
ES0339000001000031XM;30/04/2014;Potencia;1;1
ES0339000001000031XM;30/04/2014;Potencia;2;1
ES0339000001000031XM;30/04/2014;Reactiva;1;0
ES0339000001000031XM;30/04/2014;Reactiva;2;0
ES0339000001000031XM;31/03/2014;Activa;1;103
ES0339000001000031XM;31/03/2014;Activa;2;327
ES0339000001000031XM;31/03/2014;Potencia;1;0
ES0339000001000031XM;31/03/2014;Potencia;2;0
ES0339000001000031XM;31/03/2014;Reactiva;1;0
ES0339000001000031XM;31/03/2014;Reactiva;2;0
ES0339000001000031XM;28/02/2014;Activa;1;116
ES0339000001000031XM;28/02/2014;Activa;2;325
ES0339000001000031XM;28/02/2014;Potencia;1;1
ES0339000001000031XM;28/02/2014;Potencia;2;1
ES0339000001000031XM;28/02/2014;Reactiva;1;0
ES0339000001000031XM;28/02/2014;Reactiva;2;0
ES0339000001000031XM;31/01/2014;Activa;1;146
ES0339000001000031XM;31/01/2014;Activa;2;356
ES0339000001000031XM;31/01/2014;Potencia;1;1
ES0339000001000031XM;31/01/2014;Potencia;2;1
ES0339000001000031XM;31/01/2014;Reactiva;1;0
ES0339000001000031XM;31/01/2014;Reactiva;2;0
ES0339000001000031XM;31/12/2013;Activa;1;166
ES0339000001000031XM;31/12/2013;Activa;2;352
ES0339000001000031XM;31/12/2013;Potencia;1;0
ES0339000001000031XM;31/12/2013;Potencia;2;0
ES0339000001000031XM;31/12/2013;Reactiva;1;0
ES0339000001000031XM;31/12/2013;Reactiva;2;0
ES0339000001000031XM;30/11/2013;Activa;1;36
ES0339000001000031XM;30/11/2013;Activa;2;77
ES0339000001000031XM;30/11/2013;Potencia;1;0
ES0339000001000031XM;30/11/2013;Potencia;2;0
ES0339000001000031XM;30/11/2013;Reactiva;1;0
ES0339000001000031XM;30/11/2013;Reactiva;2;0
ES0339000001000031XM;24/11/2013;Activa;1;0
ES0339000001000031XM;24/11/2013;Activa;2;0
ES0339000001000031XM;24/11/2013;Potencia;1;0
ES0339000001000031XM;24/11/2013;Potencia;2;0
ES0339000001000031XM;24/11/2013;Reactiva;1;0
ES0339000001000031XM;24/11/2013;Reactiva;2;0
ES0339000001000033XF;30/09/2015;Activa;1;5
ES0339000001000033XF;30/09/2015;Potencia;1;0
ES0339000001000033XF;30/09/2015;Reactiva;1;0
ES0339000001000033XF;31/08/2015;Activa;1;4
ES0339000001000033XF;31/08/2015;Potencia;1;0
ES0339000001000033XF;31/08/2015;Reactiva;1;0
ES0339000001000033XF;31/07/2015;Activa;1;3
ES0339000001000033XF;31/07/2015;Potencia;1;0
ES0339000001000033XF;31/07/2015;Reactiva;1;0
ES0339000001000033XF;30/06/2015;Activa;1;10
ES0339000001000033XF;30/06/2015;Potencia;1;0
ES0339000001000033XF;30/06/2015;Reactiva;1;0
ES0339000001000033XF;31/05/2015;Activa;1;10
ES0339000001000033XF;31/05/2015;Potencia;1;0
ES0339000001000033XF;31/05/2015;Reactiva;1;0
ES0339000001000033XF;30/04/2015;Activa;1;7
ES0339000001000033XF;30/04/2015;Potencia;1;0
ES0339000001000033XF;30/04/2015;Reactiva;1;0
ES0339000001000033XF;31/03/2015;Activa;1;8
ES0339000001000033XF;31/03/2015;Potencia;1;0
ES0339000001000033XF;31/03/2015;Reactiva;1;0
ES0339000001000033XF;28/02/2015;Activa;1;15
ES0339000001000033XF;28/02/2015;Potencia;1;0
ES0339000001000033XF;28/02/2015;Reactiva;1;0
ES0339000001000033XF;31/01/2015;Activa;1;10
ES0339000001000033XF;31/01/2015;Potencia;1;0
ES0339000001000033XF;31/01/2015;Reactiva;1;0
ES0339000001000033XF;31/12/2014;Activa;1;9
ES0339000001000033XF;31/12/2014;Potencia;1;0
ES0339000001000033XF;31/12/2014;Reactiva;1;0
ES0339000001000033XF;30/11/2014;Activa;1;11
ES0339000001000033XF;30/11/2014;Potencia;1;0
ES0339000001000033XF;30/11/2014;Reactiva;1;0
ES0339000001000033XF;31/10/2014;Activa;1;19
ES0339000001000033XF;31/10/2014;Potencia;1;0
ES0339000001000033XF;31/10/2014;Reactiva;1;0
ES0339000001000033XF;30/09/2014;Activa;1;4
ES0339000001000033XF;30/09/2014;Potencia;1;0
ES0339000001000033XF;30/09/2014;Reactiva;1;0
ES0339000001000033XF;31/08/2014;Activa;1;4
ES0339000001000033XF;31/08/2014;Potencia;1;0
ES0339000001000033XF;31/08/2014;Reactiva;1;0
ES0339000001000033XF;31/07/2014;Activa;1;5
ES0339000001000033XF;31/07/2014;Potencia;1;0
ES0339000001000033XF;31/07/2014;Reactiva;1;0
ES0339000001000033XF;30/06/2014;Activa;1;5
ES0339000001000033XF;30/06/2014;Potencia;1;0
ES0339000001000033XF;30/06/2014;Reactiva;1;0
ES0339000001000033XF;31/05/2014;Activa;1;21
ES0339000001000033XF;31/05/2014;Potencia;1;0
ES0339000001000033XF;31/05/2014;Reactiva;1;0
ES0339000001000033XF;30/04/2014;Activa;1;11
ES0339000001000033XF;30/04/2014;Potencia;1;0
ES0339000001000033XF;30/04/2014;Reactiva;1;0
ES0339000001000033XF;31/03/2014;Activa;1;14
ES0339000001000033XF;31/03/2014;Potencia;1;0
ES0339000001000033XF;31/03/2014;Reactiva;1;0
ES0339000001000033XF;28/02/2014;Activa;1;19
ES0339000001000033XF;28/02/2014;Potencia;1;0
ES0339000001000033XF;28/02/2014;Reactiva;1;0
ES0339000001000033XF;31/01/2014;Activa;1;17
ES0339000001000033XF;31/01/2014;Potencia;1;0
ES0339000001000033XF;31/01/2014;Reactiva;1;0
ES0339000001000033XF;31/12/2013;Activa;1;25
ES0339000001000033XF;31/12/2013;Potencia;1;0
ES0339000001000033XF;31/12/2013;Reactiva;1;0
ES0339000001000033XF;30/11/2013;Activa;1;25
ES0339000001000033XF;30/11/2013;Potencia;1;0
ES0339000001000033XF;30/11/2013;Reactiva;1;0
ES0339000001000034XP;30/09/2015;Activa;1;1095
ES0339000001000034XP;30/09/2015;Activa;2;4069
ES0339000001000034XP;30/09/2015;Potencia;1;18
ES0339000001000034XP;30/09/2015;Potencia;2;17
ES0339000001000034XP;30/09/2015;Reactiva;1;0
ES0339000001000034XP;30/09/2015;Reactiva;2;0
ES0339000001000034XP;31/08/2015;Activa;1;724
ES0339000001000034XP;31/08/2015;Activa;2;4157
ES0339000001000034XP;31/08/2015;Potencia;1;17
ES0339000001000034XP;31/08/2015;Potencia;2;16
ES0339000001000034XP;31/08/2015;Reactiva;1;0
ES0339000001000034XP;31/08/2015;Reactiva;2;0
ES0339000001000034XP;31/07/2015;Activa;1;520
ES0339000001000034XP;31/07/2015;Activa;2;3960
ES0339000001000034XP;31/07/2015;Potencia;1;17
ES0339000001000034XP;31/07/2015;Potencia;2;16
ES0339000001000034XP;31/07/2015;Reactiva;1;0
ES0339000001000034XP;31/07/2015;Reactiva;2;0
ES0339000001000034XP;30/06/2015;Activa;1;511
ES0339000001000034XP;30/06/2015;Activa;2;3594
ES0339000001000034XP;30/06/2015;Potencia;1;17
ES0339000001000034XP;30/06/2015;Potencia;2;16
ES0339000001000034XP;30/06/2015;Reactiva;1;0
ES0339000001000034XP;30/06/2015;Reactiva;2;0
ES0339000001000034XP;31/05/2015;Activa;1;504
ES0339000001000034XP;31/05/2015;Activa;2;4028
ES0339000001000034XP;31/05/2015;Potencia;1;17
ES0339000001000034XP;31/05/2015;Potencia;2;16
ES0339000001000034XP;31/05/2015;Reactiva;1;0
ES0339000001000034XP;31/05/2015;Reactiva;2;0
ES0339000001000034XP;30/04/2015;Activa;1;721
ES0339000001000034XP;30/04/2015;Activa;2;4213
ES0339000001000034XP;30/04/2015;Potencia;1;17
ES0339000001000034XP;30/04/2015;Potencia;2;16
ES0339000001000034XP;30/04/2015;Reactiva;1;0
ES0339000001000034XP;30/04/2015;Reactiva;2;0
ES0339000001000034XP;31/03/2015;Activa;1;995
ES0339000001000034XP;31/03/2015;Activa;2;4656
ES0339000001000034XP;31/03/2015;Potencia;1;17
ES0339000001000034XP;31/03/2015;Potencia;2;16
ES0339000001000034XP;31/03/2015;Reactiva;1;0
ES0339000001000034XP;31/03/2015;Reactiva;2;0
ES0339000001000034XP;28/02/2015;Activa;1;1111
ES0339000001000034XP;28/02/2015;Activa;2;4412
ES0339000001000034XP;28/02/2015;Potencia;1;17
ES0339000001000034XP;28/02/2015;Potencia;2;16
ES0339000001000034XP;28/02/2015;Reactiva;1;0
ES0339000001000034XP;28/02/2015;Reactiva;2;0
ES0339000001000034XP;31/01/2015;Activa;1;1518
ES0339000001000034XP;31/01/2015;Activa;2;5097
ES0339000001000034XP;31/01/2015;Potencia;1;17
ES0339000001000034XP;31/01/2015;Potencia;2;16
ES0339000001000034XP;31/01/2015;Reactiva;1;0
ES0339000001000034XP;31/01/2015;Reactiva;2;0
ES0339000001000034XP;31/12/2014;Activa;1;1743
ES0339000001000034XP;31/12/2014;Activa;2;5083
ES0339000001000034XP;31/12/2014;Potencia;1;17
ES0339000001000034XP;31/12/2014;Potencia;2;16
ES0339000001000034XP;31/12/2014;Reactiva;1;0
ES0339000001000034XP;31/12/2014;Reactiva;2;0
ES0339000001000034XP;30/11/2014;Activa;1;1648
ES0339000001000034XP;30/11/2014;Activa;2;4488
ES0339000001000034XP;30/11/2014;Potencia;1;17
ES0339000001000034XP;30/11/2014;Potencia;2;16
ES0339000001000034XP;30/11/2014;Reactiva;1;0
ES0339000001000034XP;30/11/2014;Reactiva;2;0
ES0339000001000034XP;31/10/2014;Activa;1;1347
ES0339000001000034XP;31/10/2014;Activa;2;4082
ES0339000001000034XP;31/10/2014;Potencia;1;17
ES0339000001000034XP;31/10/2014;Potencia;2;19
ES0339000001000034XP;31/10/2014;Reactiva;1;0
ES0339000001000034XP;31/10/2014;Reactiva;2;0
ES0339000001000034XP;30/09/2014;Activa;1;927
ES0339000001000034XP;30/09/2014;Activa;2;3755
ES0339000001000034XP;30/09/2014;Potencia;1;16
ES0339000001000034XP;30/09/2014;Potencia;2;14
ES0339000001000034XP;30/09/2014;Reactiva;1;0
ES0339000001000034XP;30/09/2014;Reactiva;2;0
ES0339000001000034XP;31/08/2014;Activa;1;574
ES0339000001000034XP;31/08/2014;Activa;2;3774
ES0339000001000034XP;31/08/2014;Potencia;1;16
ES0339000001000034XP;31/08/2014;Potencia;2;14
ES0339000001000034XP;31/08/2014;Reactiva;1;0
ES0339000001000034XP;31/08/2014;Reactiva;2;0
ES0339000001000034XP;31/07/2014;Activa;1;388
ES0339000001000034XP;31/07/2014;Activa;2;3575
ES0339000001000034XP;31/07/2014;Potencia;1;16
ES0339000001000034XP;31/07/2014;Potencia;2;14
ES0339000001000034XP;31/07/2014;Reactiva;1;0
ES0339000001000034XP;31/07/2014;Reactiva;2;0
ES0339000001000034XP;30/06/2014;Activa;1;380
ES0339000001000034XP;30/06/2014;Activa;2;3363
ES0339000001000034XP;30/06/2014;Potencia;1;16
ES0339000001000034XP;30/06/2014;Potencia;2;14
ES0339000001000034XP;30/06/2014;Reactiva;1;0
ES0339000001000034XP;30/06/2014;Reactiva;2;0
ES0339000001000034XP;31/05/2014;Activa;1;545
ES0339000001000034XP;31/05/2014;Activa;2;3512
ES0339000001000034XP;31/05/2014;Potencia;1;16
ES0339000001000034XP;31/05/2014;Potencia;2;14
ES0339000001000034XP;31/05/2014;Reactiva;1;0
